Issuer_Name,State_Abb,Jurisdiction_Type,Entity_Type,Controlling_Jurisdiction,Ultimate_Political_Jurisdiction,lat,lng,formatted_address,place_id,location_type,geo_source,match_method
City of Auburn NY,NY,CITY,Direct government,Auburn,City of Auburn,40.7127744,-74.006059,"City Hall Park, New York, NY 10007, USA",ChIJs--MqP1YwokRBwAhjXWIHn8,GEOMETRIC_CENTER,GoogleGeocodingAPI,EXACT_UPJ
City of Aurora CO Sewer Revenue,CO,CITY,Direct government,Aurora CO,City of Aurora CO,39.7294319,-104.8319195,"Aurora, CO, USA",ChIJmyu6IoZYbIcReOaii2jgQYQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Aurora CO Water Revenue,CO,CITY,Direct government,Aurora CO,City of Aurora CO,39.7294319,-104.8319195,"Aurora, CO, USA",ChIJmyu6IoZYbIcReOaii2jgQYQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Battle Creek MI Water & Wastewater System Revenue,MI,CITY,Direct government,Battle Creek MI,City of Battle Creek MI,42.3167801,-85.1793173,"10 Division St N, Battle Creek, MI 49014, USA",ChIJa9rd-Y3xF4gRK7IyW65o6Ks,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Bend OR Sewer Revenue,OR,CITY,Direct government,Bend OR,City of Bend OR,44.0581728,-121.3153096,"Bend, OR, USA",ChIJUdLTpf_AuFQRtNEgx6zniBA,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Berkeley CA,CA,CITY,Direct government,Berkeley,City of Berkeley,37.8694612,-122.2708857,"2180 Milvia St, Berkeley, CA 94704, USA",ChIJLfV3CJx-hYARnIoaGUO0oOg,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Bloomington IN,IN,CITY,Direct government,Bloomington,City of Bloomington,44.840798,-93.2982799,"Bloomington, MN, USA",ChIJh5n0Cfok9ocRvAU53EyXcjo,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Bloomington IN Sewage Works Revenue,IN,CITY,Direct government,Bloomington IN,City of Bloomington IN,44.840798,-93.2982799,"Bloomington, MN, USA",ChIJh5n0Cfok9ocRvAU53EyXcjo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Bloomington IN Waterworks Revenue,IN,CITY,Direct government,Bloomington IN,City of Bloomington IN,44.840798,-93.2982799,"Bloomington, MN, USA",ChIJh5n0Cfok9ocRvAU53EyXcjo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Bloomington MN,MN,CITY,Direct government,Bloomington,City of Bloomington,44.840798,-93.2982799,"Bloomington, MN, USA",ChIJh5n0Cfok9ocRvAU53EyXcjo,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Boardman OR,OR,CITY,Authority/Agency,Boardman,City of Boardman,45.8324661,-119.7036285,"200 City Center Dr, Boardman, OR 97818, USA",ChIJOeq2gHpNvVQROYRme647vG0,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Boise City ID Water Renewal Revenue,ID,CITY,Direct government,Boise City ID,City of Boise City ID,43.6151036,-116.2013756,"150 N Capitol Blvd, Boise, ID 83702, USA",ChIJeXdPoeT4rlQRxgAeRppqIL4,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Boone IA Sewer System Revenue,IA,CITY,Direct government,Boone IA,City of Boone IA,43.1885919,-96.1336329,"Hull, IA 51239, USA",ChIJ02Bwl5U5jIcRQebMtrD-Kfo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Boston MA,MA,CITY,Direct government,Boston,City of Boston,42.360406,-71.057993,"1 City Hall Square, Boston, MA 02201, USA",ChIJLw8wo4Vw44kRWkWR0c03LH4,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Boulder CO Water & Sewer Revenue,CO,CITY,Direct government,Boulder CO,City of Boulder CO,40.0189728,-105.2747406,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Burkburnett TX Water & Sewer Revenue,TX,CITY,Direct government,Burkburnett TX,City of Burkburnett TX,34.0978711,-98.5706134,"Burkburnett, TX 76354, USA",ChIJFXKSQdooU4YR3YYyLOu_KJ4,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Caruthersville MO,MO,CITY,Direct government,Caruthersville,City of Caruthersville,36.1931245,-89.6556353,"Caruthersville, MO 63830, USA",ChIJ80EbWdXAeIgRLjn6q7ElhS4,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Cashmere WA Water & Sewer Revenue,WA,CITY,Direct government,Cashmere WA,City of Cashmere WA,45.9484454,-122.5395451,"Hall, WA 98674, USA",ChIJNwIfM-M2lFQRZEZWN4EOXGk,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Centerton AR Water & Sewer Revenue,AR,CITY,Direct government,Centerton AR,City of Centerton AR,36.3585128,-94.2849431,"Centerton, AR, USA",ChIJ99IuBIgFyYcRoTyzsl7re10,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Chicago Heights IL,IL,CITY,Direct government,Chicago Heights,City of Chicago Heights,41.506146,-87.6355995,"Chicago Heights, IL, USA",ChIJceJ3ZEIZDogR0ITN2vcHCQs,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Cincinnati OH,OH,CITY,Direct government,Cincinnati,City of Cincinnati,39.1042566,-84.5190652,"801 Plum St, Cincinnati, OH 45202, USA",ChIJf53-cVSxQYgRcQxH8viaELQ,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Cleveland OH Water Pollution Control,OH,CITY,Direct government,Cleveland OH,City of Cleveland OH,41.5051831,-81.6937128,"601 Lakeside Ave E, Cleveland, OH 44114, USA",ChIJhes6hIHwMIgRdez0ndBAnBA,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Columbia City IN,IN,CITY,Direct government,Columbia City,City of Columbia City,41.1570521,-85.4883851,"Columbia City, IN 46725, USA",ChIJefAlRVLWFYgR4L02QBV0Y-o,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Columbia SC Stormwater System Revenue,SC,CITY,Direct government,Columbia SC,City of Columbia SC,41.1570521,-85.4883851,"Columbia City, IN 46725, USA",ChIJefAlRVLWFYgR4L02QBV0Y-o,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Columbia SC Waterworks & Sewer System Revenue,SC,CITY,Direct government,Columbia SC,City of Columbia SC,41.1570521,-85.4883851,"Columbia City, IN 46725, USA",ChIJefAlRVLWFYgR4L02QBV0Y-o,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Decatur IL,IL,CITY,Direct government,Decatur,City of Decatur,41.3785759,-89.2277026,"Hall Township, IL, USA",ChIJn1Q_L35kCYgRsnTqWn8jdDo,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Decatur IN,IN,CITY,Direct government,Decatur,City of Decatur,41.3785759,-89.2277026,"Hall Township, IL, USA",ChIJn1Q_L35kCYgRsnTqWn8jdDo,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Derby CT,CT,CITY,Direct government,Derby,City of Derby,41.3197756,-73.08847300000001,"1 Elizabeth St, Derby, CT 06418, USA",ChIJaeJBxnfg54kRI5YYkMXlBYw,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Edmonds WA Water & Sewer Revenue,WA,CITY,Direct government,Edmonds WA,City of Edmonds WA,47.8111602,-122.3769102,"Edmonds, WA, USA",ChIJ6W9six0bkFQRoEaycfJJJAc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of El Dorado AR Water & Sewer Revenue,AR,CITY,Direct government,El Dorado AR,City of El Dorado AR,33.2130349,-92.6657601,"204 N West Ave, El Dorado, AR 71730, USA",ChIJhf86hGYaMoYR59pNzRMdQLw,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Elkhart IN Sewage Works Revenue,IN,CITY,Direct government,Elkhart IN,City of Elkhart IN,41.6873832,-85.973517,"Elkhart, IN, USA",ChIJE67jW8PCFogRy4iDAtnv7Xo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Emporia VA,VA,CITY,Direct government,Emporia,City of Emporia,36.6859829,-77.5424809,"Emporia, VA 23847, USA",ChIJVZD4VRbesYkR07ECXNoFp6c,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Everett MA,MA,CITY,Direct government,Everett,City of Everett,42.4084432,-71.0545142,"484 Broadway, Everett, MA 02149, USA",ChIJ64nZTQtx44kR9L8VmLnux3o,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Firebaugh CA,CA,CITY,Direct government,Firebaugh,City of Firebaugh,36.8588376,-120.4560072,"Firebaugh, CA, USA",ChIJmUwSE5Drk4AR8mF6ngD-zEE,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Foley AL,AL,CITY,Direct government,Foley,City of Foley,30.40701289999999,-87.6780776,"407 E Laurel Ave, Foley, AL 36535, USA",ChIJAyd_KQ0OmogRnhrKOyAncps,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Foster City CA,CA,CITY,Direct government,Foster City,City of Foster City,37.5585465,-122.2710788,"Foster City, CA, USA",ChIJMbBm1NCYj4ARfe-QmAwdsK0,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Fredonia KS,KS,CITY,Direct government,Fredonia,City of Fredonia,39.11553139999999,-94.6267873,"Kansas City, KS, USA",ChIJFTXPJ-SMwIcRBR7DcHt3d9w,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Friendswood TX,TX,CITY,Direct government,Friendswood,City of Friendswood,31.2851646,-99.0517143,"Hall, TX 76871, USA",ChIJW2Ga96EHWoYRHv02oFctP1c,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Gillett WI,WI,CITY,Direct government,Gillett,City of Gillett,44.8929011,-88.30699729999999,"150 N McKenzie Ave, Gillett, WI 54124, USA",ChIJj2K04Gp6AogR7myfWnC0_0g,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Greensboro NC Combined Water & Sewer System Revenue,NC,CITY,Direct government,Greensboro NC,City of Greensboro NC,36.0725632,-79.791534,"Greensboro, NC, USA",ChIJeXvHOD8ZU4gRyBK-eJTEuZM,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Gresham OR,OR,CITY,Direct government,Gresham,City of Gresham,45.5069294,-122.4359844,"1333 NW Eastman Pkwy, Gresham, OR 97030, USA",ChIJ46LzBomYlVQRZRN1BP266mY,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Groton CT,CT,CITY,Direct government,Groton,City of Groton,41.3522145,-72.0767072,"Groton, CT, USA",ChIJ81p6lj4J5okRwCffgPy7HKU,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Hailey ID Wastewater Revenue,ID,CITY,Direct government,Hailey ID,City of Hailey ID,43.51962880000001,-114.3153245,"Hailey, ID 83333, USA",ChIJ1QZ9clXUq1QRUYn0gdm3XGo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Hampton VA,VA,CITY,Direct government,Hampton,City of Hampton,37.0287675,-76.3432263,"22 Lincoln St, Hampton, VA 23669, USA",ChIJe0xCVLiEuokRkaKFBfDYLvs,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Hearne TX,TX,CITY,Direct government,Hearne,City of Hearne,31.2851646,-99.0517143,"Hall, TX 76871, USA",ChIJW2Ga96EHWoYRHv02oFctP1c,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Heber Springs AR Water & Sewer Revenue,AR,CITY,Direct government,Heber Springs AR,City of Heber Springs AR,35.4914255,-92.030216,"Heber Springs, AR 72543, USA",ChIJ5eocjN5G0ocRSlLEjIbXLow,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Henderson KY,KY,CITY,Direct government,Henderson,City of Henderson,37.2992688,-82.7701579,"Hall, KY 41828, USA",ChIJH9syXPokRYgRMtmvNGqJPRE,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Holland MI,MI,CITY,Direct government,Holland,City of Holland,42.78723069999999,-86.10927559999999,"270 S River Ave #3, Holland, MI 49423, USA",ChIJhazx9rnyGYgRUDeC6o08JpA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Holland MI Water Supply System Revenue,MI,CITY,Direct government,Holland MI,City of Holland MI,42.78723069999999,-86.10927559999999,"270 S River Ave #3, Holland, MI 49423, USA",ChIJhazx9rnyGYgRUDeC6o08JpA,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Hopkinsville KY,KY,CITY,Direct government,Hopkinsville,City of Hopkinsville,36.8655394,-87.48890639999999,"Hopkinsville, KY, USA",ChIJRxEOvSk0ZYgRgPAfyjS-c1g,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Hot Springs AR Wastewater Revenue,AR,CITY,Direct government,Hot Springs AR,City of Hot Springs AR,34.5077615,-93.0546003,"Hot Springs, AR, USA",ChIJR1AyiJMqzYcRDR4CRPm-qLo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Hot Springs AR Waterworks Revenue,AR,CITY,Direct government,Hot Springs AR,City of Hot Springs AR,34.5077615,-93.0546003,"Hot Springs, AR, USA",ChIJR1AyiJMqzYcRDR4CRPm-qLo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Iowa Falls IA Sewer Revenue,IA,CITY,Direct government,Iowa Falls IA,City of Iowa Falls IA,42.5190582,-93.2681655,"901 Washington Ave, Iowa Falls, IA 50126, USA",ChIJDV0wRBnY8YcREkJmf8ssx0g,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Iowa Falls IA Water Revenue,IA,CITY,Direct government,Iowa Falls IA,City of Iowa Falls IA,42.5190582,-93.2681655,"901 Washington Ave, Iowa Falls, IA 50126, USA",ChIJDV0wRBnY8YcREkJmf8ssx0g,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Kalamazoo MI Wastewater System Revenue,MI,CITY,Direct government,Kalamazoo MI,City of Kalamazoo MI,42.2893828,-85.58560899999999,"Kalamazoo City Hall, Kalamazoo, MI 49007, USA",ChIJb25QdWqdF4gRBW7SlXqWDb4,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Kalamazoo MI Water Supply System Revenue,MI,CITY,Direct government,Kalamazoo MI,City of Kalamazoo MI,42.2893828,-85.58560899999999,"Kalamazoo City Hall, Kalamazoo, MI 49007, USA",ChIJb25QdWqdF4gRBW7SlXqWDb4,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Kankakee IL Waterworks & Sewerage System,IL,CITY,Direct government,Kankakee IL,City of Kankakee IL,41.1200325,-87.8611531,"Kankakee, IL, USA",ChIJK4qQtbLCDYgR3KKCyKHcFP4,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lake Mills WI Combined Utility System Revenue,WI,CITY,Direct government,Lake Mills WI,City of Lake Mills WI,43.0813888,-88.91177420000001,"Lake Mills, WI 53551, USA",ChIJCaqQYXN7BogRvwx1djkhdz8,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lawrence IN Waterworks Revenue,IN,CITY,Direct government,Lawrence IN,City of Lawrence IN,39.11553139999999,-94.6267873,"Kansas City, KS, USA",ChIJFTXPJ-SMwIcRBR7DcHt3d9w,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lawrence KS,KS,CITY,Direct government,Lawrence,City of Lawrence,39.11553139999999,-94.6267873,"Kansas City, KS, USA",ChIJFTXPJ-SMwIcRBR7DcHt3d9w,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of LeRoy IL,IL,CITY,Direct government,LeRoy,City of LeRoy,40.3519795,-88.764237,"Le Roy, IL 61752, USA",ChIJc43CUFKeDIgRCOBQTd9XAQc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
City of Lebanon Authority,PA,CITY,Authority/Agency,Lebanon Authority,City of Lebanon Authority,35.8756298,-89.39618349999999,"Halls, TN 38040, USA",ChIJueBPPYIqf4gRs6hxFEGpkBQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lebanon OH Waterworks System Revenue,OH,CITY,Direct government,Lebanon OH,City of Lebanon OH,35.8756298,-89.39618349999999,"Halls, TN 38040, USA",ChIJueBPPYIqf4gRs6hxFEGpkBQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lebanon TN,TN,CITY,Direct government,Lebanon,City of Lebanon,35.8756298,-89.39618349999999,"Halls, TN 38040, USA",ChIJueBPPYIqf4gRs6hxFEGpkBQ,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Lemoore CA Water Revenue,CA,CITY,Direct government,Lemoore CA,City of Lemoore CA,36.3001728,-119.7865595,"119 Fox St, Lemoore, CA 93245, USA",ChIJY67T-6DAlIAREIdH_8Tpc9M,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Lima OH Sanitary Sewer System Revenue,OH,CITY,Direct government,Lima OH Sanitary,City of Lima OH Sanitary,40.742551,-84.1052256,"Lima, OH, USA",ChIJoyp4B0nyPogRwimm_62QoXA,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Little Rock AR Water Reclamation System Revenue,AR,CITY,Direct government,Little Rock AR,City of Little Rock AR,34.7444618,-92.2880157,"Little Rock, AR, USA",ChIJm1YfoTSh0ocRF1vzDRD1BTQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Long Beach CA Harbor Revenue,CA,CITY,Direct government,Long Beach CA Harbor,City of Long Beach CA Harbor,33.7681775,-118.1967417,"411 W Ocean Blvd, Long Beach, CA 90802, USA",ChIJl4QqQDcx3YARHUmCBrSvlVM,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Longview WA,WA,CITY,Direct government,Longview,City of Longview,45.9290217,-119.4133536,"Longview, WA 99346, USA",ChIJR_AbOyqlolQRfFGn8AXNRT4,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Los Angeles CA Wastewater System Revenue,CA,CITY,Direct government,Los Angeles CA,City of Los Angeles CA,34.0537136,-118.2426533,"200 N Spring St, Los Angeles, CA 90012, USA",ChIJjzUBO0_GwoARrO_fJmtVI1c,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Los Angeles Department of Airports,CA,CITY,Department,Los Angeles,City of Los Angeles,34.0537136,-118.2426533,"200 N Spring St, Los Angeles, CA 90012, USA",ChIJjzUBO0_GwoARrO_fJmtVI1c,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Los Angeles Department of Airports Customer Facility Charge Revenue,CA,CITY,Department,Los Angeles,City of Los Angeles,34.0537136,-118.2426533,"200 N Spring St, Los Angeles, CA 90012, USA",ChIJjzUBO0_GwoARrO_fJmtVI1c,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Madison WI,WI,CITY,Direct government,Madison,City of Madison,43.0721661,-89.4007501,"Madison, WI, USA",ChIJ_xkgOm1TBogRmEFIurX8DE4,APPROXIMATE,GoogleGeocodingAPI,EXACT_UPJ
City of Malden MA,MA,CITY,Direct government,Malden,City of Malden,42.4273696,-71.0729412,"215 Pleasant St, Malden, MA 02148, USA",ChIJLWw6lWBx44kR_2z5Jhl-qvE,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Manchester NH Sewer Revenue,NH,CITY,Direct government,Manchester NH,City of Manchester NH,42.9909973,-71.4638904,"1 City Hall Plaza, Manchester, NH 03101, USA",ChIJXXtM6zpP4okR9qKS6yRXLbM,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Marina CA,CA,CITY,Direct government,Marina,City of Marina,36.6819572,-121.8037687,"211 Hillcrest Ave, Marina, CA 93933, USA",ChIJYac2E9H8jYARCrM1EyASy9E,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Marseilles IL,IL,CITY,Direct government,Marseilles,City of Marseilles,40.2364032,-83.3669504,"Marysville, OH 43040, USA",ChIJqbuJrM7EOIgRGqOKDSF_Q8Y,APPROXIMATE,GoogleGeocodingAPI,FUZZY_UPJ
City of Marysville OH Water System Revenue,OH,CITY,Direct government,Marysville OH,City of Marysville OH,40.2364032,-83.3669504,"Marysville, OH 43040, USA",ChIJqbuJrM7EOIgRGqOKDSF_Q8Y,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Midvale UT Water Sewer & Storm Water Revenue,UT,CITY,Direct government,Midvale UT,City of Midvale UT,40.61501579999999,-111.9105882,"7505 Holden St, Midvale, UT 84047, USA",ChIJe_ZIIgKJUocRIBTNeXzf3WA,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Midway UT,UT,CITY,Direct government,Midway,City of Midway,40.5121849,-111.4724332,"Midway, UT, USA",ChIJib9ggEB1UocR_ur_nf0LBk0,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Milwaukee WI Sewerage System Revenue,WI,CITY,Direct government,Milwaukee WI,City of Milwaukee WI,43.041751,-87.90975639999999,"200 E Wells St, Milwaukee, WI 53202, USA",ChIJB6jqzAsZBYgRGpS-aSrojMY,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Minneapolis MN,MN,CITY,Direct government,Minneapolis,City of Minneapolis,44.9772839,-93.2652365,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA",ChIJiXW5Gpwys1IRtAwsAGrj2cU,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Minot ND,ND,CITY,Direct government,Minot,City of Minot,48.234157,-101.2935078,"10 3rd Ave SW, Minot, ND 58701, USA",ChIJ103o84Ir31IRWH0j59oOKYY,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Mishawaka IN Sewage Works Revenue,IN,CITY,Direct government,Mishawaka IN,City of Mishawaka IN,41.6619927,-86.15861559999999,"Mishawaka, IN, USA",ChIJcxUKiRQzEYgRoCtROZVyLaQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Mishawaka IN Waterworks Revenue,IN,CITY,Direct government,Mishawaka IN,City of Mishawaka IN,41.6619927,-86.15861559999999,"Mishawaka, IN, USA",ChIJcxUKiRQzEYgRoCtROZVyLaQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Mission KS,KS,CITY,Direct government,Mission,City of Mission,39.0187819,-94.6540367,"6090 Woodson Rd, Mission, KS 66202, USA",ChIJC4KeXC3swIcRQjP7gknu1Yc,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Mountain Home AR Water & Sewer Revenue,AR,CITY,Direct government,Mountain Home AR,City of Mountain Home AR,36.334496,-92.386646,"720 Hickory St, Mountain Home, AR 72653, USA",ChIJuxuZLFfZ0YcRc26gOX1DuXQ,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Napa CA Solid Waste Revenue,CA,CITY,Direct government,Napa CA,City of Napa CA,38.2967151,-122.2894621,"955 School St, Napa, CA 94559, USA",ChIJI2BxSl0GhYARQ8flc3UeJqg,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Naperville IL,IL,CITY,Direct government,Naperville,City of Naperville,41.7707619,-88.15258759999999,"400 S Eagle St, Naperville, IL 60540, USA",ChIJ6UTBrcZXDogRF1X3tYqo0cM,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Norfolk VA,VA,CITY,Direct government,Norfolk,City of Norfolk,36.8473833,-76.28873589999999,"198 Bank St, Norfolk, VA 23510, USA",ChIJi66QIQyYuokRps2pupEVr0k,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of North Olmsted OH,OH,CITY,Direct government,North Olmsted,City of North Olmsted,41.4136892,-81.9242585,"5200 Dover Center Rd, North Olmsted, OH 44070, USA",ChIJjyzt3ZaTMIgREVdB_E9nhYA,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
City of Northglenn CO Wastewater System Revenue,CO,CITY,Direct government,Northglenn CO,City of Northglenn CO,39.8961821,-104.9811468,"Northglenn, CO, USA",ChIJsaz7kmgLbIcR8D7WrumXBQc,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Oakland Park FL Water & Sewer Revenue,FL,CITY,Direct government,Oakland Park FL,City of Oakland Park FL,40.6443961,-111.4948016,"445 Marsac Ave, Park City, UT 84060, USA",ChIJ6c1yXrxyUocR7F4KlGSIrds,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Orlando FL Reclamation System Revenue,FL,CITY,Direct government,Orlando FL,City of Orlando FL,28.5383832,-81.3789269,"Orlando, FL, USA",ChIJd7zN_thz54gRnr-lPAaywwo,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Osceola AR Electric Water & Sewer Revenue,AR,CITY,Direct government,Osceola AR,City of Osceola AR,34.2715181,-92.0894498,"White Hall, AR 71602, USA",ChIJ1bVD4Wg4LYYRHmxpKJhzTNQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Osceola AR Sales & Use Tax,AR,CITY,Direct government,Osceola AR Sales & Use Tax,City of Osceola AR Sales & Use Tax,34.2715181,-92.0894498,"White Hall, AR 71602, USA",ChIJ1bVD4Wg4LYYRHmxpKJhzTNQ,APPROXIMATE,GoogleGeocodingAPI,FUZZY_ISSUER
City of Oshkosh WI Storm Water Utility Revenue,WI,CITY,Direct government,Oshkosh WI,City of Oshkosh WI,44.02017250000001,-88.541298,"215 Church Ave, Oshkosh, WI 54903, USA",ChIJQ7HI9-3rA4gRGL5KFFYvw00,ROOFTOP,GoogleGeocodingAPI,FUZZY_ISSUER
City of Palo Alto CA,CA,CITY,Direct government,Palo Alto,City of Palo Alto,37.444371,-122.1599243,"250 Hamilton Ave, Palo Alto, CA 94301, USA",ChIJyaQW0zu7j4ARUiDBucIO1eU,ROOFTOP,GoogleGeocodingAPI,EXACT_UPJ
