state,state_abbrev,fips,year,has_antiesg_law,num_antiesg_laws,has_antiesg_proposed,first_law_year,first_bill_year,has_law_restricted_pension,has_law_restricted_contracts,has_law_proxy_voting,has_law_esg_score_ban_govt,has_law_esg_score_ban_private,has_law_civil_liability,law_intensity_score,cum_exec_actions,cum_ag_investigations,cum_ag_letters,cum_divestments,first_exec_action_year,has_muni_bond_law,has_underwriter_block,first_underwriter_block_year,msrb_letter_signatory,governor_alliance_member,has_proesg_law,has_fossil_divestment,has_esg_disclosure_requirement,has_board_diversity_mandate,has_proesg_contracts,first_proesg_year
Pennsylvania,PA,42,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2021,0,0,0,,,0,0,0,0,0,0,0,2,0,2,0,2021.0,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2022,0,0,1,,2022.0,0,0,0,0,0,0,0,5,0,5,0,2021.0,0,0,,0,0,1,0,0,1,0,2022.0
Pennsylvania,PA,42,2023,0,0,1,,2022.0,0,0,0,0,0,0,0,6,0,6,0,2021.0,0,0,,0,0,1,0,0,1,0,2022.0
Pennsylvania,PA,42,2024,0,0,1,,2022.0,0,0,0,0,0,0,0,6,0,6,0,2021.0,0,0,,0,0,1,0,0,1,0,2022.0
Pennsylvania,PA,42,2025,0,0,1,,2022.0,0,0,0,0,0,0,0,8,0,8,0,2021.0,0,0,,0,0,1,0,0,1,0,2022.0
Rhode Island,RI,44,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Rhode Island,RI,44,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,2022.0
Rhode Island,RI,44,2023,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,1,2022.0
Rhode Island,RI,44,2024,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,1,2022.0
Rhode Island,RI,44,2025,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,1,2022.0
South Carolina,SC,45,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,3,0,3,0,2021.0,0,0,,0,0,0,0,0,0,0,
South Carolina,SC,45,2022,0,0,1,,2021.0,0,0,0,0,0,0,0,17,1,14,1,2021.0,0,0,,1,0,0,0,0,0,0,
South Carolina,SC,45,2023,1,1,1,2023.0,2021.0,1,0,1,0,0,0,2,32,1,27,1,2021.0,0,0,,1,0,0,0,0,0,0,
South Carolina,SC,45,2024,1,1,1,2023.0,2021.0,1,1,1,0,0,0,3,42,2,34,1,2021.0,0,0,,1,0,0,0,0,0,0,
South Carolina,SC,45,2025,1,1,1,2023.0,2021.0,1,1,1,0,0,0,3,44,2,36,1,2021.0,0,0,,1,0,0,0,0,0,0,
South Dakota,SD,46,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,3,0,3,0,2021.0,0,0,,0,0,0,0,0,0,0,
South Dakota,SD,46,2022,0,0,1,,2021.0,0,0,0,0,0,0,0,11,0,10,0,2021.0,0,0,,1,0,0,0,0,0,0,
South Dakota,SD,46,2023,0,0,1,,2021.0,0,0,0,0,0,0,0,17,0,15,0,2021.0,0,0,,1,1,0,0,0,0,0,
South Dakota,SD,46,2024,0,0,1,,2021.0,0,0,0,0,0,0,0,19,1,16,0,2021.0,0,0,,1,1,0,0,0,0,0,
South Dakota,SD,46,2025,0,0,1,,2021.0,0,0,0,0,0,0,0,20,1,17,0,2021.0,0,0,,1,1,0,0,0,0,0,
Tennessee,TN,47,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2021,0,0,0,,,0,0,0,0,0,0,0,1,0,1,0,2021.0,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2022,1,1,1,2022.0,2022.0,1,1,0,0,0,0,2,2,1,1,0,2021.0,0,0,,0,0,0,0,0,0,0,
Tennessee,TN,47,2023,1,2,1,2022.0,2022.0,1,1,1,0,0,0,3,11,2,7,0,2021.0,0,0,,0,1,0,0,0,0,0,
Tennessee,TN,47,2024,1,3,1,2022.0,2022.0,1,1,1,0,1,1,5,12,2,7,0,2021.0,0,0,,0,1,0,0,0,0,0,
Tennessee,TN,47,2025,1,3,1,2022.0,2022.0,1,1,1,0,1,1,5,14,2,8,0,2021.0,0,0,,0,1,0,0,0,0,0,
Texas,TX,48,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Texas,TX,48,2021,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,3,0,3,0,2021.0,1,0,,0,0,0,0,0,0,0,
Texas,TX,48,2022,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,17,2,13,0,2021.0,1,0,,1,0,0,0,0,0,0,
Texas,TX,48,2023,1,3,1,2021.0,2021.0,1,1,0,0,1,0,3,31,2,21,0,2021.0,1,1,2023.0,1,0,0,0,0,0,0,
Texas,TX,48,2024,1,3,1,2021.0,2021.0,1,1,0,0,1,0,3,44,3,27,1,2021.0,1,1,2023.0,1,0,0,0,0,0,0,
Texas,TX,48,2025,1,4,1,2021.0,2021.0,1,1,1,0,1,1,5,46,3,29,1,2021.0,1,1,2023.0,1,0,0,0,0,0,0,
Utah,UT,49,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,4,0,4,0,2021.0,0,0,,0,0,0,0,0,0,0,
Utah,UT,49,2022,0,0,1,,2021.0,0,0,0,0,0,0,0,20,1,17,1,2021.0,0,0,,1,0,0,0,0,0,0,
Utah,UT,49,2023,1,4,1,2023.0,2021.0,1,1,1,1,1,0,5,37,1,30,1,2021.0,0,0,,1,1,0,0,0,0,0,
Utah,UT,49,2024,1,4,1,2023.0,2021.0,1,1,1,1,1,0,5,45,2,36,1,2021.0,0,0,,1,1,0,0,0,0,0,
Utah,UT,49,2025,1,4,1,2023.0,2021.0,1,1,1,1,1,0,5,48,2,39,1,2021.0,0,0,,1,1,0,0,0,0,0,
Vermont,VT,50,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2023,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2024,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Vermont,VT,50,2025,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2022,0,0,0,,,0,0,0,0,0,0,0,4,2,2,0,2022.0,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,13,2,10,0,2022.0,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2024,0,0,1,,2023.0,0,0,0,0,0,0,0,19,3,12,0,2022.0,0,0,,0,0,0,0,0,0,0,
Virginia,VA,51,2025,0,0,1,,2023.0,0,0,0,0,0,0,0,20,3,13,0,2022.0,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2023,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2024,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Washington,WA,53,2025,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,5,0,5,0,2021.0,0,0,,0,0,0,0,0,0,0,
West Virginia,WV,54,2022,1,1,1,2022.0,2021.0,0,1,0,0,0,0,1,20,1,17,1,2021.0,0,1,2022.0,1,0,0,0,0,0,0,
West Virginia,WV,54,2023,1,2,1,2022.0,2021.0,1,1,1,0,0,0,3,37,1,30,1,2021.0,0,1,2022.0,1,1,0,0,0,0,0,
West Virginia,WV,54,2024,1,2,1,2022.0,2021.0,1,1,1,0,0,0,3,48,2,36,1,2021.0,0,1,2022.0,1,1,0,0,0,0,0,
West Virginia,WV,54,2025,1,3,1,2022.0,2021.0,1,1,1,0,0,0,3,49,2,37,1,2021.0,0,1,2022.0,1,1,0,0,0,0,0,
Wisconsin,WI,55,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2024,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wisconsin,WI,55,2025,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2021,1,1,1,2021.0,2021.0,0,0,0,0,1,0,1,2,0,2,0,2021.0,0,0,,0,0,0,0,0,0,0,
Wyoming,WY,56,2022,1,1,1,2021.0,2021.0,0,0,0,0,1,0,1,11,0,11,0,2021.0,0,0,,1,0,0,0,0,0,0,
Wyoming,WY,56,2023,1,1,1,2021.0,2021.0,0,0,0,0,1,0,1,23,0,19,0,2021.0,0,0,,1,1,0,0,0,0,0,
Wyoming,WY,56,2024,1,1,1,2021.0,2021.0,0,0,0,0,1,0,1,31,0,24,0,2021.0,0,0,,1,1,0,0,0,0,0,
Wyoming,WY,56,2025,1,2,1,2021.0,2021.0,1,1,1,0,1,0,4,33,0,26,0,2021.0,0,0,,1,1,0,0,0,0,0,
