FIPS_7digit,city_name,state,ID,STATE,FIPS_PLACE_ID,JURIS,year,fog,initiative,referendum,partisan,termlimits,termlength,districts
2686000,Westland,MI,188613,MI,86000,City of Westland,2024,1.0,1.0,1.0,0.0,0.0,4.0,at-large
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2010,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2011,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2012,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2013,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2014,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2015,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2016,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2017,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2018,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2019,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2020,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2021,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2022,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2023,2.0,1.0,1.0,0.0,0.0,4.0,combo
2688940,Wyoming,MI,137064,MI,88940,City of Wyoming,2024,2.0,1.0,1.0,0.0,0.0,4.0,combo
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2010,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2011,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2012,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2013,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2014,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2015,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2016,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2017,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2018,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2019,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2020,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2021,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2022,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2023,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2701900,Apple Valley,MN,192114,MN,1900,City of Apple Valley,2024,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2010,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2011,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2012,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2013,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2014,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2015,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2016,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2017,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2018,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2019,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2020,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2021,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2022,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2023,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706382,Blaine,MN,192505,MN,6382,City of Blaine,2024,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2010,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2011,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2012,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2013,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2014,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2015,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2016,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2017,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2018,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2019,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2020,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2021,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2022,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2023,2.0,1.0,1.0,0.0,0.0,4.0,combo
2706616,Bloomington,MN,192471,MN,6616,City of Bloomington,2024,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2010,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2011,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2012,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2013,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2014,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2015,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2016,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2017,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2018,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2019,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2020,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2021,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2022,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2023,2.0,1.0,1.0,0.0,0.0,4.0,combo
2707966,Brooklyn Park,MN,141033,MN,7966,City of Brooklyn Park,2024,2.0,1.0,1.0,0.0,0.0,4.0,combo
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2010,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2011,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2012,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2013,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2014,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2015,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2016,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2017,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2018,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2019,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2020,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2021,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2022,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2023,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2708794,Burnsville,MN,192255,MN,8794,City of Burnsville,2024,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2010,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2011,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2012,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2013,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2014,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2015,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2016,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2017,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2018,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2019,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2020,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2021,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2022,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2023,2.0,1.0,0.0,0.0,0.0,4.0,combo
2713114,Coon Rapids,MN,192497,MN,13114,City of Coon Rapids,2024,2.0,1.0,0.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2010,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2011,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2012,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2013,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2014,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2015,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2016,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2017,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2018,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2019,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2020,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2021,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2022,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2023,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717000,Duluth,MN,141162,MN,17000,City of Duluth,2024,1.0,1.0,1.0,0.0,0.0,4.0,combo
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2010,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2011,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2012,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2013,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2014,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2015,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2016,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2017,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2018,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2019,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2020,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2021,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2022,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2023,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2717288,Eagan,MN,192101,MN,17288,City of Eagan,2024,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2010,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2011,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2012,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2013,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2014,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2015,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2016,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2017,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2018,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2019,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2020,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2021,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2022,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2023,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718116,Eden Prairie,MN,192276,MN,18116,City of Eden Prairie,2024,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2010,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2011,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2012,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2013,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2014,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2015,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2016,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2017,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2018,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2019,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2020,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2021,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2022,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2023,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2718188,Edina,MN,192435,MN,18188,City of Edina,2024,2.0,0.0,0.0,0.0,0.0,4.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2010,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2011,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2012,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2013,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2014,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2015,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2016,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2017,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2018,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2019,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2020,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2021,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2022,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2023,1.0,,,0.0,0.0,2.0,at-large
2735180,Lakeville,MN,191917,MN,35180,City of Lakeville,2024,1.0,,,0.0,0.0,2.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2010,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2011,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2012,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2013,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2014,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2015,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2016,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2017,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2018,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2019,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2020,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2021,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2022,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2023,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2740166,Maple Grove,MN,192325,MN,40166,City of Maple Grove,2024,1.0,0.0,1.0,0.0,0.0,4.0,at-large
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2010,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2011,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2012,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2013,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2014,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2015,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2016,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2017,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2018,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2019,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2020,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2021,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2022,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2023,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743000,Minneapolis,MN,140876,MN,43000,City of Minneapolis,2024,1.0,0.0,0.0,1.0,0.0,4.0,districts
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2010,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2011,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2012,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2013,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2014,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2015,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2016,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2017,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2018,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2019,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2020,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2021,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2022,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2023,2.0,1.0,0.0,0.0,0.0,4.0,combo
2743252,Minnetonka,MN,192280,MN,43252,City of Minnetonka,2024,2.0,1.0,0.0,0.0,0.0,4.0,combo
2751730,Plymouth,MN,192521,MN,51730,City of Plymouth,2010,2.0,1.0,0.0,0.0,0.0,4.0,combo
2751730,Plymouth,MN,192521,MN,51730,City of Plymouth,2011,2.0,1.0,0.0,0.0,0.0,4.0,combo
